sim_number,price_vnd
866811987,3000000
963186294,500000
344181809,12000000
949933265,1000000
383459999,179000000
936422463,3000000
879883177,500000
352472479,450000
816376000,1000000
333405379,450000
702770999,5000000
342858887,500000
905232936,500000
383643286,450000
921112004,12000000
866284268,450000
944500388,3000000
338541970,1000000
343582179,450000
903847337,3000000
879404010,500000
332448788,450000
964729156,500000
705409393,1000000
974484271,450000
828870000,13000000
398742567,500000
879767700,500000
789842842,3000000
973952040,450000
981776614,450000
963491990,10000000
913360370,3000000
762638636,1000000
949902888,14000000
702785385,1000000
329190309,500000
977235516,1000000
909266965,1000000
986449827,10000000
886111568,1000000
799216888,10500000
963591998,14000000
904969269,5000000
329181836,5000000
984111854,450000
862283668,10000000
708124224,1000000
348705079,450000
983941975,3000000
335180577,450000
865718971,450000
327076288,450000
973869917,450000
933060668,3000000
923789289,3000000
367679797,3000000
788031990,1000000
705081992,15000000
379673000,1000000
987533310,5000000
707777977,50000000
979033386,5000000
966234593,1000000
397359339,10000000
327470639,450000
966985253,5000000
779563666,3000000
922762779,3000000
848898289,3000000
923533337,5000000
879484828,500000
846231666,5000000
935388484,500000
566401990,500000
344164988,450000
385820269,399000
964512868,3000000
566672008,500000
899613669,1000000
772283268,3000000
966991938,79000000
972898854,450000
889374375,3000000
703670000,3000000
896660168,5000000
899361979,12000000
814009944,5000000
763177900,1000000
858266262,1000000
776211488,1000000
925866889,3000000
333686655,10000000
327510566,450000
922335577,3000000
365622626,12800000
347375179,500000
777776670,12900000
706998888,350000000
899969889,12000000
928856085,1000000
865662868,12100000
789878888,268000000
866772015,3000000
962968179,5000000
941345678,500000
826104678,11325000
898632868,5000000
923454141,5000000
916998594,3000000
827888383,12000000
848680239,1000000
708104804,1000000
947199895,1000000
763674671,1000000
528841983,500000
906678178,3000000
356675866,450000
339836226,450000
868836837,5000000
368135688,5000000
909619637,1000000
326909839,450000
975535367,500000
947639889,10500000
817210111,500000
827579888,11000000
352705183,500000
352387688,450000
866346166,450000
932345683,1000000
857192339,10000000
329666290,450000
866897632,450000
983222024,3000000
705266500,1000000
936202769,3000000
327046661,450000
906771377,5000000
333597779,168000000
378798586,5000000
848488448,1000000
986799881,5000000
855154678,11325000
333993088,500000
362781993,5000000
879933179,500000
842130778,1000000
919555869,3000000
976612022,3000000
984248886,3000000
916038286,5000000
392928568,3000000
944323522,3000000
336157092,500000
931138359,3000000
866968736,450000
889365111,500000
968191981,12000000
961459792,220000
859375345,500000
849770345,500000
327692279,3000000
888866069,3000000
819155598,3000000
765456789,140000000
818646444,3000000
981678999,235000000
909158260,1000000
762719678,1000000
925020021,12000000
879336629,500000
378899689,5000000
328140779,450000
987280920,450000
703666766,13000000
866348268,450000
944627542,1000000
344074599,450000
924404777,5000000
904943786,1000000
343987199,450000
919155500,1000000
375022829,3000000
916527292,1000000
789204555,5000000
877158123,500000
522579123,3000000
944074697,1000000
763703700,1000000
966779999,579000000
977122016,5000000
345708989,450000
785868558,5000000
865716468,12000000
984824212,450000
345163199,450000
788985678,50000000
827658886,3000000
862957839,450000
348939888,10490000
973012236,268000000
923419777,300000000
783150555,5000000
852266655,55000000
825194194,5000000
763528028,1000000
359292021,5000000
354104079,450000
815771000,1000000
865415079,450000
563831979,500000
762718234,1000000
379816999,10350000
343507339,450000
865525057,450000
935311997,3000000
971307591,500000
868196259,500000
342951739,450000
898092899,60000000
795615315,1000000
828586869,12000000
708002602,1000000
763061972,1000000
385599588,10000000
332100378,450000
799011399,1000000
982862006,13400000
705984012,1000000
824066555,5000000
528961980,500000
941141283,3000000
877153158,500000
358294139,450000
343665554,450000
986440454,1000000
941142239,1000000
343108968,450000
767739234,1000000
763538532,1000000
847831989,3000000
776249922,1000000
795634224,1000000
344161087,450000
856930456,500000
789888405,1000000
348195005,399000
827093678,11325000
326249179,500000
889889817,3000000
937555696,500000
795727721,1000000
889643350,3000000
906125116,15000000
768381555,5000000
988908512,1000000
974219999,89000000
343429839,450000
826521678,11325000
928746768,13000000
335230197,450000
353336788,450000
327052386,450000
886355558,1000000
866284079,450000
919634617,3000000
965710610,3000000
909319393,500000
988882004,100000000
326938539,500000
854044678,11325000
334031105,450000
888862383,10300000
829021985,12000000
929270279,3000000
901898696,3000000
346081106,450000
829893989,3000000
879203879,500000
964706291,500000
344001974,450000
828082003,15000000
353898112,10000000
838693936,500000
865668882,450000
986145644,188000000
334193299,450000
763065333,1000000
334571286,450000
708158815,5000000
336310498,450000
824384567,5000000
903169966,3000000
917762886,5000000
342248568,500000
334121989,3000000
877993639,500000
327318669,450000
974426584,450000
799588686,3000000
394227444,3000000
386299696,5000000
377170299,500000
763511500,1000000
865222302,450000
343180871,450000
961210786,5000000
819081975,5000000
938888635,3000000
812114666,3000000
329109439,450000
816134953,1000000
365913663,500000
913692889,3000000
971882012,13400000
767006345,3000000
849572678,11325000
932737073,155000000
836112778,3000000
931894186,3000000
922393566,1000000
333350777,450000
327197266,450000
971210279,5000000
981106899,3000000
942034596,1000000
941790579,500000
329598008,5000000
828988383,1000000
837117191,1000000
334211441,450000
868909686,12000000
333472839,450000
834875876,11000000
338692004,3000000
328125969,450000
823200700,3000000
362311989,5000000
921532879,13900000
763750757,1000000
847120234,500000
949190366,500000
848888668,50000000
868674077,500000
329574966,450000
981456930,450000
327390799,450000
327680839,450000
824888679,500000
357092666,3000000
343800082,450000
528030976,5000000
786771777,12500000
866363687,10390000
879762636,1000000
826055999,5000000
979340692,5000000
889890908,5000000
329831939,450000
763666866,12000000
962331921,500000
903107373,1000000
942100690,1000000
919013266,110000000
787525886,11250000
379160384,450000
879481959,500000
877115593,500000
857191191,13900000
915413423,5000000
705433566,3000000
916593883,5000000
765678915,10000000
815259111,500000
343732139,450000
768686877,3000000
522052008,5000000
862998868,12200000
582158989,3000000
357206068,450000
775171131,1000000
329627774,450000
819099544,500000
763939888,5000000
912646128,500000
917899879,12000000
376062879,450000
326813866,450000
793857999,12000000
797339139,1000000
702131992,5000000
359625958,1000000
921609939,3000000
396440000,12400000
785393579,500000
778855568,1000000
343975557,450000
923592526,10300000
762904666,3000000
866380338,450000
888858190,3000000
962903234,500000
708057657,1000000
936916856,500000
967252319,12000000
329484774,450000
968966669,3000000
778857888,13999000
922487968,500000
869104441,500000
343359588,450000
799666645,10000000
889332568,3000000
786775779,11000000
909139280,1000000
329180980,450000
334532969,450000
877102479,500000
971979684,450000
763647547,1000000
773785785,3000000
327061215,450000
877100996,500000
327944439,450000
378986479,12000000
904217559,500000
967435060,500000
707661717,3000000
343493188,450000
343250673,450000
762656858,1000000
329780239,450000
886865299,1000000
946953368,3000000
762736936,1000000
901350588,1000000
987244177,3000000
901736556,1000000
926793179,500000
943150078,1000000
329951399,450000
961965468,12000000
988969593,3000000
933589766,1000000
327754239,450000
981140428,3000000
387777575,55000000
972869857,5000000
848889992,13000000
968389679,5000000
329958179,450000
822557555,500000
784538888,65000000
812577555,3000000
866565388,450000
326190472,450000
859423666,11500000
972344114,450000
979299387,500000
763535538,1000000
922738266,500000
784337997,1000000
899932666,12000000
336639679,5000000
357233999,154000000
702778278,1000000
813102444,1000000
763751012,1000000
973295411,500000
908050891,3000000
865528786,450000
912182004,5000000
862080719,5000000
326108066,450000
702711978,1000000
877011399,500000
707878779,75000000
919981588,12000000
856880099,3000000
978775514,15000000
946120144,1000000
929138979,3000000
763697197,1000000
961455429,500000
926102013,12000000
926377878,3000000
817599669,3000000
332458588,450000
975645650,1000000
832889333,5000000
975372021,3000000
879287882,500000
838038330,5000000
367701975,450000
988068006,60000000
828176886,5000000
865333748,450000
899921666,12000000
343291170,450000
775987654,500000
852820889,1000000
363996889,63000000
366493866,1000000
938384953,3000000
965017397,500000
974089366,500000
867011142,450000
865420086,450000
335796739,450000
941555394,1000000
384789488,450000
942476676,3000000
961760698,5000000
387079139,450000
926751888,13000000
937732003,500000
815673839,5000000
706507888,55000000
338152399,450000
879339884,500000
901871456,85000000
327240812,450000
328701939,450000
329280691,450000
795643343,1000000
762782020,3000000
343922274,450000
923421987,50000000
762716714,1000000
334050168,450000
816888558,13600000
334335488,450000
372010550,1000000
327138008,500000
942307057,1000000
328278887,450000
971898925,3000000
906944483,500000
355900168,450000
342760039,450000
343173599,450000
369606111,14750000
343433372,450000
979960333,3000000
934179669,3000000
335130502,450000
865327527,450000
334937239,450000
325012016,13500000
868360733,500000
862990699,450000
814822234,500000
945302930,1000000
763527529,1000000
905140615,500000
977997090,3000000
336084339,450000
916270805,3000000
705244899,1000000
933725447,1000000
769121314,1000000
772333338,1000000
332061185,450000
762571965,1000000
762745145,1000000
898850850,12500000
964269077,3000000
772219599,1000000
346858085,12000000
942652087,1000000
328255540,450000
847803678,11325000
936961010,1000000
334173993,450000
888889137,10300000
705451976,1000000
796305959,1000000
765840888,3000000
702677133,1000000
364214199,500000
815736688,5000000
961529999,215000000
914367286,3000000
382420989,10000000
768821368,3000000
364040887,450000
918366244,1000000
375071799,450000
778917891,5000000
357993986,10000000
904378091,500000
847197286,500000
795387387,500000
343511197,450000
379286979,5000000
931167899,10000000
868238487,5000000
763646012,1000000
819585666,5000000
379949439,1000000
702709509,1000000
877120882,500000
865122251,450000
877004879,500000
768993344,3000000
388747994,500000
343250773,450000
866758884,5000000
867000850,450000
777098789,100000000
935707068,3000000
327251172,450000
944920490,1000000
567383939,3000000
967181597,5000000
762732678,1000000
327059639,450000
385720123,3000000
779999266,10000000
824886655,3000000
763575572,1000000
356052052,500000
866120023,450000
965031644,500000
374273331,450000
996902002,1000000
356622988,450000
762517017,1000000
565599699,3000000
334616539,450000
793533338,3000000
336742024,1000000
854792792,500000
966063362,500000
847694404,1000000
865812737,450000
383337979,11900000
945412184,1000000
765009234,1000000
332178286,450000
909837983,500000
395882021,3000000
866450490,1000000
343980279,450000
776201168,1000000
826126868,10000000
705984982,1000000
705637999,13000000
779867666,15000000
326642223,450000
823409678,11325000
332977699,450000
942011199,3000000
969242022,3000000
906878848,10500000
337559444,1000000
795695692,1000000
823791333,3000000
797899779,11000000
372632299,1000000
977627791,500000
909114905,500000
587614888,59900000
788889890,10000000
343666265,450000
889990980,11600000
366762234,450000
886202025,3000000
898319904,1000000
774361616,1000000
328170194,450000
909172610,1000000
828845686,500000
327030806,450000
764818123,1000000
942759997,500000
865198539,450000
368058539,450000
947718351,1000000
877118832,500000
776776093,1000000
763611963,1000000
332641119,450000
919330808,50000000
333615785,450000
914025398,1000000
949122111,3000000
344120973,450000
973909819,50000000
889555130,1000000
944134420,1000000
909059950,500000
